title,image_url,image_file,official_url_en,official_url_ko,official_url_zh,media_note
Xenoblade Chronicles X: Definitive Edition,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000088832/d33ed7f51de601b10cafa5814fd786bbad317b0421a43d54917a2c647be2f23b",data/media_images/xenoblade_chronicles_x_definitive_edition.jpg,https://www.nintendo.com/us/store/products/xenoblade-chronicles-x-definitive-edition-switch/,https://www.nintendo.com/kr/switch/bas6a/,https://www.nintendo.com/hk/switch/bas6a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Xenoblade Chronicles: Definitive Edition,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000029711/d55f4d73ad88beed1ea061aaaacbe772e40f46b598db513f3f85369d3455aa82",data/media_images/xenoblade_chronicles_definitive_edition.jpg,https://www.nintendo.com/us/store/products/xenoblade-chronicles-definitive-edition-switch/,https://www.nintendo.com/kr/switch/aubqa/,https://www.nintendo.com/hk/switch/aubqa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Switch 2 Welcome Tour,https://images.ctfassets.net/o5v89n4kg6h4/70010000096816db042301894311f0bed16fd20ad41733/21b25e65c23de73389e5eee9de722830/2dda55540a93ada523cc179fcc1a040f3bbd2b30098b204d1af3bbd8eb914303.jpg,data/media_images/nintendo_switch_2_welcome_tour.jpg,https://www.nintendo.com/us/store/products/nintendo-switch-2-welcome-tour-switch-2/,https://www.nintendo.com/kr/games/switch2/aahea/,https://www.nintendo.com/hk/games/switch2/aahea/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo GameCube - Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/70010000096628def5ec26894311f080705b5d4f5e7bb5/ad20dab99cd324c17685366ced4e18f5/88e3dae1d9fffea534a287ab02ff3392e09e6d0d83b11b6157f6310ac265e367.jpg,data/media_images/nintendo_gamecube_nintendo_classics.jpg,https://www.nintendo.com/us/store/products/nintendo-gamecube-nintendo-classics-switch-2/,,https://ec.nintendo.com/HK/zh/titles/70010000096628,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Drag x Drive,https://images.ctfassets.net/o5v89n4kg6h4/70010000099954dc912537894311f0a5c171ba1e81c7be/7297cf36cce500a02e7e390f7a5380ff/dd051fb7702a2d43a6b4e7f0c12299749ebff278994e03f089c6f12b3f2a0108.jpg,data/media_images/drag_x_drive.jpg,https://www.nintendo.com/us/store/products/drag-x-drive-switch-2/,https://www.nintendo.com/kr/games/switch2/aaaqa/,https://www.nintendo.com/hk/games/switch2/aaaqa/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Hyrule Warriors: Age of Imprisonment,https://images.ctfassets.net/o5v89n4kg6h4/70010000103949ddf2b178894311f0a72cff65488e78ef/98677676082f7f2a556aa24bd74d1fbd/9972be610a6afe1c928b148fe1339f6e13f4c0f511ab9437fdcfdc039f9471ce.jpg,data/media_images/hyrule_warriors_age_of_imprisonment.jpg,https://www.nintendo.com/us/store/products/hyrule-warriors-age-of-imprisonment-switch-2/,https://www.nintendo.com/kr/games/switch2/zelda-fuuin/,https://www.nintendo.com/hk/games/switch2/aagab/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Kirby Air Riders,https://images.ctfassets.net/o5v89n4kg6h4/70010000103778e98f48dc894311f0bf4fff65488e78ef/351b7631b43f4bddc7eb865001a4c21f/d5a796526b37a5b9b29e0b8ee5974c202ef85295a793b9a5bc1c80b96ee9da63.jpg,data/media_images/kirby_air_riders.jpg,https://www.nintendo.com/us/store/products/kirby-air-riders-switch-2/,https://www.nintendo.com/kr/games/switch2/aaaba/,https://www.nintendo.com/hk/games/switch2/aaaba/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Mario Tennis Fever,https://images.ctfassets.net/o5v89n4kg6h4/700100001058721dcf6aa3901411f09ebe834f03113de6/8525f6b6d734b81f6b0d2fa3a1a89d75/7db3bbe3483f58683b80c649341e821648ac8bbae434ff668ceaac2bca5bf5ff.jpg,data/media_images/mario_tennis_fever.jpg,https://www.nintendo.com/us/store/products/mario-tennis-fever-switch-2/,https://www.nintendo.com/kr/games/switch2/aaaea/index.html,https://ec.nintendo.com/HK/zh/titles/70010000105872,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Pokopia,https://images.ctfassets.net/o5v89n4kg6h4/70010000107424f3747daabf3911f09db4b71be4cc4cfa/4d881b425b3f2a10fb9340b367e8a6bc/5fdf92546dc6405f94304388e9f87275993191433feecbeefe4f69544007206d.jpg,data/media_images/pokemon_pokopia.jpg,https://www.nintendo.com/us/store/products/pokemon-pokopia-switch-2/,https://pokemonkorea.co.kr/pokemonpokopia,https://www.pocoapokemon.jp/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Yoshi and the Mysterious Book,https://images.ctfassets.net/o5v89n4kg6h4/70010000119862c97ae3951cbc11f1a5f0a5038c94390e/07998f8857775362550a5bda06a74dfe/f47acc5561f3830949b62abbfd9c899eb03a0c21d19e25270d336190043607c7.jpg,data/media_images/yoshi_and_the_mysterious_book.jpg,https://www.nintendo.com/us/store/products/yoshi-and-the-mysterious-book-switch-2/,https://www.nintendo.com/kr/games/switch2/aakga/,https://ec.nintendo.com/HK/zh/titles/70010000119862,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Star Fox,https://images.ctfassets.net/o5v89n4kg6h4/7001000012317005a93d0949a211f19f686f453170fd9f/47612a5e820fcd09cee2f360aa038f87/0e1ce3e25ee3b190df9fc2b9284bd9847672a4cc9bf548103545dc4edfc197a4.jpg,data/media_images/star_fox.jpg,https://www.nintendo.com/us/store/products/star-fox-switch-2/,https://www.nintendo.com/kr/news/article/jqP3XvfoaXCrIz7rrlZ0v,https://ec.nintendo.com/HK/zh/titles/70010000123170,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Splatoon Raiders,https://images.ctfassets.net/o5v89n4kg6h4/700100001228270b216ace3dbe11f1981251d357ba780b/8c42325f9e62bb74a17434734d2bd1a0/ac10d398536e75dbd5ab9961c04d8fdaeaa35b531a173adfedf684ec18a8460d.jpg,data/media_images/splatoon_raiders.jpg,https://www.nintendo.com/us/store/products/splatoon-raiders-switch-2/,https://store.nintendo.co.kr/70010000122826,https://www.nintendo.com/hk/games/switch2/aadla/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Fitness Boxing 3: Your Personal Trainer – Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/700100001277769b3400385f8811f1b2512b5a81ae5d23/6a4f1c50225734ec565cc71b94230b8d/6ec83542de00a10ef871eb3a3dff9238e57c1782f5453e0079dd36ed90cff665.jpg,data/media_images/hk_70010000127776.jpg,https://ec.nintendo.com/HK/zh/titles/70010000127776,,https://ec.nintendo.com/HK/zh/titles/70010000127776,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Tomodachi Life 朋友收集 夢想生活,https://images.ctfassets.net/o5v89n4kg6h4/700100001166661c98795afd4e11f0815ebfb29e18e674/2ea388a0bb2488cc9047217b1b4a9a0d/1ae12c06a1958a7bdb14cfbe3edd477d116cc2ec95bbb151ef918fe9f0cd0db6.jpg,data/media_images/hk_70010000116666.jpg,https://www.nintendo.com/hk/switch/blfga/,,https://www.nintendo.com/hk/switch/blfga/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokémon Champions,https://images.ctfassets.net/o5v89n4kg6h4/700100000946146105dbb8f57111efaf8ffb88aa84c3e8/cf8ab29f85db13db1221340004ef76d2/690ff180025dcf275bf66879ee02963cb405a99371155ea1245afdc55ec31218.jpg,data/media_images/hk_70010000094614.jpg,https://ec.nintendo.com/HK/zh/titles/70010000094614,,https://ec.nintendo.com/HK/zh/titles/70010000094614,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Virtual Boy – Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/700100001166846f20c3b207b011f18084a123b34fb505/6afffce6798379e9b81400ec967c5344/30180794898dca6fbcdecc3de721c6b07d7b2ee9328375442ff8873c3c815147.jpg,data/media_images/hk_70010000116684.jpg,https://ec.nintendo.com/HK/zh/titles/70010000116684,,https://ec.nintendo.com/HK/zh/titles/70010000116684,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
密特羅德 究極4 穿越未知 Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/70010000104852290654a8901411f08f2ab59bdd1bd51c/00cda45f858de1f9f3427219f67c8052/137a103b80e9cc94b88b955d5e660cb5f7ed95bb2f88e3cde67444aa9eb362fa.jpg,data/media_images/hk_70010000104852.jpg,https://www.nintendo.com/hk/games/switch2/bgw5a/,,https://www.nintendo.com/hk/games/switch2/bgw5a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
寶可夢傳說 Z-A Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/70010000099368e062b98d894311f0849cf3742ad39172/44670fe7c85d8d562217e86490694042/b87f1125dd9191ab688419a64ad0197d3477046b7effc04f86f0c7e4c3efd829.jpg,data/media_images/hk_70010000099368.jpg,https://www.pokemon.co.jp/ex/legends_z-a/tc/,,https://www.pokemon.co.jp/ex/legends_z-a/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
超級瑪利歐派對 空前盛會 Nintendo Switch 2 Edition + 空前盛會TV,https://images.ctfassets.net/o5v89n4kg6h4/70010000096828db21334c894311f0816bfdf6f074b2a1/b25bbd88a94f59b843984bdea4393651/ffd161d63ca3f0f0bb917d54a1d97be91434b11829564000dc35fcf76b9bec62.jpg,data/media_images/hk_70010000096828.jpg,https://ec.nintendo.com/HK/zh/titles/70010000096828,,https://ec.nintendo.com/HK/zh/titles/70010000096828,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokémon Friends,https://images.ctfassets.net/o5v89n4kg6h4/700100001020552d399099673711f08e9a4da9f2129181/fed4483c42dc719ea6519aa24ba6742d/c1db55f3c27e7fde990b454f1ef283817943023c4d87cbe488e85ef04060b55c.jpg,data/media_images/hk_70010000102055.jpg,https://ec.nintendo.com/HK/zh/titles/70010000102055,,https://ec.nintendo.com/HK/zh/titles/70010000102055,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
異度神劍X 終極版,https://images.ctfassets.net/o5v89n4kg6h4/73uxlFX702jPzau3Loauqp/eb683ace60a9929c01271ea673cf4bcd/d3e05dad51c43756dd8674940825f4285961d13fad711176e7c16695a6fdd0d4.jpg,data/media_images/hk_70010000088835.jpg,https://www.nintendo.com/hk/switch/bas6a/,,https://www.nintendo.com/hk/switch/bas6a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Fitness Boxing 3: Your Personal Trainer,https://images.ctfassets.net/o5v89n4kg6h4/eatQJXzEuDoxq28t558s9/532a013d0949cb34bc5b66f7869a8384/baac02584d28048c7e8f52a6d112d922a74a2dacfaf4121427059de9031abd3b.jpg,data/media_images/hk_70010000089517.jpg,https://www.nintendo.com/hk/topics/article/6jwsBEm2ySPDSGZ5juHSny,,https://www.nintendo.com/hk/topics/article/6jwsBEm2ySPDSGZ5juHSny,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Famicom偵探俱樂部 笑臉男ＥＭＩＯ,https://images.ctfassets.net/o5v89n4kg6h4/5a8ncHXuAeslwpPZMvQtMu/1d139a454f4c5b9730c9a4d825c77967/341fdc801e8a563cbc146dc5c67085b6c70988efeb987e74c94d62ff6a1ea1b6.jpg,data/media_images/hk_70010000084626.jpg,https://www.nintendo.com.hk/switch/a7lqa/,,https://www.nintendo.com.hk/switch/a7lqa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo World Championships Famicom世界大會,https://images.ctfassets.net/o5v89n4kg6h4/5eDkdW94Itogc8WWPKICLV/9fa0f5f9df6db5b780adb94c7859fbe6/780e2343e57b8f51152cfe7356fd99edf5ecbc9491cc54380f63dfe5ff0280c6.jpg,data/media_images/hk_70010000080667.jpg,https://ec.nintendo.com/HK/zh/titles/70010000080667,,https://ec.nintendo.com/HK/zh/titles/70010000080667,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
路易吉洋樓２ HD,https://images.ctfassets.net/o5v89n4kg6h4/3ELAPyiHm4TAuY2ITzJbPV/72b470040fb074c031311a277c04e0a3/403ae52dcd1df9415dbf943b18ef30be61e20d4e9ecf32e6bb2391183b9f4c82.jpg,data/media_images/hk_70010000077703.jpg,https://www.nintendo.com/hk/switch/banra/,,https://www.nintendo.com/hk/switch/banra/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Another Code 回憶錄：兩種記憶／記憶之門,https://images.ctfassets.net/o5v89n4kg6h4/6FLG85muQOQHyr983gTiNy/e58d5b74d684e7dd3b37274a80167369/2d8f27f422bf1393fdc04b79f5d58bbd2577a2407a16370d800cb2e94472009c.jpg,data/media_images/hk_70010000072199.jpg,https://www.nintendo.com/hk/switch/a9rwa/,,https://www.nintendo.com/hk/switch/a9rwa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo 64™ – Nintendo Classics 18+,https://images.ctfassets.net/o5v89n4kg6h4/6XrKmQXagsFg4DRtbQrjNt/046a5066bc827bcb3238f96081f4f6f3/HACP_A7BP_icon01_01_R_ad-1_1920Ã_1080__1_.jpg,data/media_images/hk_70010000074093.jpg,https://ec.nintendo.com/HK/zh/titles/70010000074093,,https://ec.nintendo.com/HK/zh/titles/70010000074093,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
F-ZERO 99,https://images.ctfassets.net/o5v89n4kg6h4/1qinz2hq0jq0sg3mvHfXyg/25b3d6a91fdd26ca82e6072910d852cf/51d84b49640ce5c8fe355a177a26a12680ebbfafb4cc623d8cdf12f846561afb.jpg,data/media_images/hk_70010000072189.jpg,https://ec.nintendo.com/HK/zh/titles/70010000072189,,https://ec.nintendo.com/HK/zh/titles/70010000072189,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
皮克敏１,https://images.ctfassets.net/o5v89n4kg6h4/47QkLkG8eRdHyy8enkNEnU/0c8a723f5bff5d52b6f9611216091a30/037085470771aa0be954c1259d05d4d83a4a095c91b6fa744fc720253f4556c1.jpg,data/media_images/hk_70010000068672.jpg,https://ec.nintendo.com/HK/zh/titles/70010000068672,,https://ec.nintendo.com/HK/zh/titles/70010000068672,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
星之卡比 Wii 豪華版,https://images.ctfassets.net/o5v89n4kg6h4/4IN33YUYgahUdKvoRUSKLb/1b82317a201be7f15716ba5c92f2ffab/2f3ad2d69561e1f9ad65bcd28d3b0d4a9604c10abe498d1d2325ca72bb999928.jpg,data/media_images/hk_70010000058800.jpg,https://www.nintendo.com/hk/switch/a2jya/,,https://www.nintendo.com/hk/switch/a2jya/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Game Boy Advance™ – Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/3NS84q8XIHdH2GtnV96BGu/0164bae9076de2733a703471803e702f/HACP_A7LB_icon01_01_R_ad-1_1920Ã_1080.jpg,data/media_images/hk_70010000062482.jpg,https://ec.nintendo.com/HK/zh/titles/70010000062482,,https://ec.nintendo.com/HK/zh/titles/70010000062482,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Game Boy™ – Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/1oBD45UbtinJFFiUUJUhDR/d9d092a312f6cc4bebdca13734825e63/HACP_AXCZ_icon01_01_R_ad-1_1920Ã_1080.jpg,data/media_images/hk_70010000062477.jpg,https://ec.nintendo.com/HK/zh/titles/70010000062477,,https://ec.nintendo.com/HK/zh/titles/70010000062477,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Mario Party™ Superstars（瑪利歐派對 超級巨星）,https://images.ctfassets.net/o5v89n4kg6h4/PJjoPHMIdWfTq3a4wNvEH/ff00a0953cdcdfd01576085bf1289fe9/ea0bf60c5deb93435b9b454c144b97ad3a794cb937c8574ae41227ffcf4e32c3.jpg,data/media_images/hk_70010000042937.jpg,https://www.nintendo.com/hk/switch/az82a/,,https://www.nintendo.com/hk/switch/az82a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo 64™ – Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/6iKewxEpGuGR5CWJbOCMoO/9ada761472c1b15465f23e93c01de961/HACP_AU4H_icon01_01_R_ad-1_1920Ã_1080__1_.jpg,data/media_images/hk_70010000046982.jpg,https://ec.nintendo.com/HK/zh/titles/70010000046982,,https://ec.nintendo.com/HK/zh/titles/70010000046982,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
SEGA Mega Drive - Nintendo Switch Online,https://images.ctfassets.net/o5v89n4kg6h4/4w9oRLxdZFWE8M8JltI9Iq/27802bd0cb84f0d37a4e57610f5d1d24/7e8c63581422736e0f1c74092846454e3c1a1cb7e6f74896f4a39931aabb8ccc.jpg,data/media_images/hk_70010000046987.jpg,https://ec.nintendo.com/HK/zh/titles/70010000046987,,https://ec.nintendo.com/HK/zh/titles/70010000046987,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
DC Super Hero Girls: Teen Power,https://images.ctfassets.net/o5v89n4kg6h4/61ojQItfvAvkwsiorEViaa/db652235f9d2685800e5e22d4d137397/fd01419b9fae2278e037e4c8852821dbcbd95b647e2970fdd926a6f00e76c69c.jpg,data/media_images/hk_70010000038630.jpg,https://ec.nintendo.com/HK/zh/titles/70010000038630,,https://ec.nintendo.com/HK/zh/titles/70010000038630,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Famicom偵探俱樂部 站在身後的少女,https://images.ctfassets.net/o5v89n4kg6h4/4WqoQFgwSUmnEe4U0XZCGN/c94ac4a537bc5f2ea7badd8e54797f8a/3702921170df29790764f69d610d5d66b80e46bdee3bdffdb679b91d0ee78872.jpg,data/media_images/hk_70010000038640.jpg,https://ec.nintendo.com/HK/zh/titles/70010000038640,,https://ec.nintendo.com/HK/zh/titles/70010000038640,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Fitness Boxing 2: Rhythm & Exercise,https://images.ctfassets.net/o5v89n4kg6h4/2GQPjBtWWKf4VAoLHUeKoH/d394db9d35f9d3442996f062280a7694/0ee702d4936db09219ff1f5f9b8e1b308612a9f0054a39bdec131ac83e4d0bbe.jpg,data/media_images/hk_70010000035240.jpg,https://www.nintendo.com/hk/switch/fit_boxing_2/,,https://www.nintendo.com/hk/switch/fit_boxing_2/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
[Pokémon Café Mix]歡迎光臨！寶可夢咖啡店 ～拌拌繽紛趣～,https://images.ctfassets.net/o5v89n4kg6h4/5PtEf95aiL3HNdmHT0BDKB/e598584ac57a720edd1a403fdeb096d9/f61875416c573c3d183b267b20978713db801e4493635dfa7f99e0297ea1bd67.jpg,data/media_images/hk_70010000032448.jpg,https://ec.nintendo.com/HK/zh/titles/70010000032448,,https://ec.nintendo.com/HK/zh/titles/70010000032448,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
擔架拍擋™,https://images.ctfassets.net/o5v89n4kg6h4/55pAjMOPEOBwvCNQHyVV3V/d0b266a826834dd900b430921d3c2e26/74b2d9b4e065213705708390bf38a03d15ce171f4887adb26956b7b087fc160d.jpg,data/media_images/hk_70010000021222.jpg,https://ec.nintendo.com/HK/zh/titles/70010000021222,,https://ec.nintendo.com/HK/zh/titles/70010000021222,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Famicom Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/GheWTSpO8oHvCFYkfBJOJ/523c50ebd6a2e23af932f9d811a0f4f7/HACP_ARXK_JPicon01_01_R_ad-1_1920Ã_1080__1_.jpg,data/media_images/hk_70010000023209.jpg,https://ec.nintendo.com/HK/zh/titles/70010000023209,,https://ec.nintendo.com/HK/zh/titles/70010000023209,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
BOXBOY! ＋ BOXGIRL!,https://images.ctfassets.net/o5v89n4kg6h4/1CDYnJASKCofLr9r3ik11b/ec0679989c5d08d2c410b204713f31a1/8442f7f1fb66b56e4eebf3aca2bf8d53f65f80301185c34382a2d681852e99b1.jpg,data/media_images/hk_70010000019901.jpg,https://ec.nintendo.com/HK/zh/titles/70010000019901,,https://ec.nintendo.com/HK/zh/titles/70010000019901,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Family Computer Nintendo Classics,https://images.ctfassets.net/o5v89n4kg6h4/5mrgMD3cNo0BAeUyOo8cKH/41e6d928477c8cc89d57b37ab71b3d3c/HACP_AELU_JPicon01_01_R_ad-1_1920Ã_1080.jpg,data/media_images/hk_70010000019966.jpg,https://ec.nintendo.com/HK/zh/titles/70010000019966,,https://www.nintendo.com/hk/hardware/switch/onlineservice/fc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Labo Toy-Con 04: VR套裝 輕量版（僅附火箭筒）,https://images.ctfassets.net/o5v89n4kg6h4/2RdE0zMJiTXhpUVQbWtPjZ/581281f32afa4641f03549b76f858c60/labo4_lite.jpg,data/media_images/hk_70010000027276.jpg,https://www.nintendo.com/hk/labo/,,https://www.nintendo.com/hk/labo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
精靈寶可夢 Let's Go！皮卡丘,https://images.ctfassets.net/o5v89n4kg6h4/5SIX5eEvMPg26OYElJBYwn/b667d8efb4cd662387372de7ce9ee171/0c46d7a6b1f572028beb4567ff55b89356d2dfe56bf034b51a286d067556007f.jpg,data/media_images/hk_70010000015694.jpg,https://www.nintendo.com/hk/switch/pokemon_letsgo/,,https://www.nintendo.com/hk/switch/pokemon_letsgo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Labo Toy-Con 03: 駕駛套裝,https://images.ctfassets.net/o5v89n4kg6h4/59bRtsTYTJRi82Ws38yUKS/a4364db23eaf92edd3fd8ed770626b8c/labo_03.jpg,data/media_images/hk_70010000027275.jpg,https://www.nintendo.com/hk/labo/,,https://www.nintendo.com/hk/labo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Mario Tennis Ace,https://images.ctfassets.net/o5v89n4kg6h4/4N9tE33upMDewK77iX7Y0D/9245b751f0281101b2ecb1f3fb928a5e/dde8f4e08aa51afd148680a5178c04858f76faa6db30efaf3d30d4b9ac7e053a.jpg,data/media_images/hk_70010000010681.jpg,https://www.nintendo.com/hk/switch/mario_tennis_ace/,,https://www.nintendo.com/hk/switch/mario_tennis_ace/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
超回転 寿司ストライカー The Way of Sushido (日文版),https://images.ctfassets.net/o5v89n4kg6h4/SozRJzGgS39T4aoOO3DIF/132b31870af08ddb66ce3c5da58ce6ca/bffbeff229b29ccf5043d63fd64b83d42be9645780e8315956f5f3391fda249b.jpg,data/media_images/hk_70010000011064.jpg,https://www.nintendo.com/hk/switch/sushi-striker-the-way-of-sushido-switch/,,https://www.nintendo.com/hk/switch/sushi-striker-the-way-of-sushido-switch/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Donkey Kong Tropical Freeze,https://images.ctfassets.net/o5v89n4kg6h4/4T88HgdE4hnZb9Iz3YKyUM/f1bc405bc6ecf15215245b059205f8a4/62706277f3fb6858270ff4de7ccadfa77dc1c4b7bc465be383cf4249dbddfad4.jpg,data/media_images/hk_70010000010680.jpg,https://www.nintendo.com/hk/switch/donkey_kong_tropical_freeze/,,https://www.nintendo.com/hk/switch/donkey_kong_tropical_freeze/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Labo Toy-Con 02: 機器人套裝,https://images.ctfassets.net/o5v89n4kg6h4/2MdLUkN9nmV65o5yTWvJG/74d55cfb5d35c3d6971c480bfdbb366c/labo_02.jpg,data/media_images/hk_70010000027274.jpg,https://www.nintendo.com/hk/labo/,,https://www.nintendo.com/hk/labo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Labo Toy-Con 01: 組合套裝,https://images.ctfassets.net/o5v89n4kg6h4/1SltL2qcZdiIMLIvqjg8u7/0c3abe152c61963afa281ae34c476285/labo_01_tc.jpg,data/media_images/hk_70010000027273.jpg,https://www.nintendo.com/hk/labo/,,https://www.nintendo.com/hk/labo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
你裁我剪！斯尼帕Plus,https://images.ctfassets.net/o5v89n4kg6h4/2BWE2F8GRkbmY0RMAnJ2VL/bbc57b4d0e54da6d280a022a1cbcd5e1/7797b0d6daa9e35674b3191acdea402cf7c3529f078007f7ff3bac2215a52c4e.jpg,data/media_images/hk_70010000009376.jpg,https://www.nintendo.com/hk/switch/snipperclips/store/,,https://www.nintendo.com/hk/switch/snipperclips/store/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokémon FireRed / LeafGreen Version,https://images.ctfassets.net/o5v89n4kg6h4/70010000118616bcca26470e2311f1bb8ff779298648d2/1258ad5e152190cb4c8c666b160b4fa9/edf6c7499eae77d12f62dac31a0ad5875c29f6d397a6227e02240ac5c66fb3e6.jpg,data/media_images/hk_pokemon_firered_leafgreen.jpg,https://ec.nintendo.com/HK/zh/titles/70010000118616,,https://ec.nintendo.com/HK/zh/titles/70010000118616,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
異度神劍X 終極版 Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/700100001166723caa8b500dcf11f1bb92e3a303d5ebc4/e7727d82a39eed56a13ad325d9540f7e/e5fa2027567f1c0c5de935d6aa905fa6590c84d031029ba2f29bb0124b361036.jpg,data/media_images/hk_70010000116672.jpg,https://www.nintendo.com/hk/games/switch2/bas6a/index.html,,https://www.nintendo.com/hk/games/switch2/bas6a/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
節奏天國 奇蹟之星,https://images.ctfassets.net/o5v89n4kg6h4/70010000122821cbafe967344f11f18a7565a7d76775c1/32e78499037a8f281836b8ba36f47f20/25965d7880177867c41437e89361dfa87ac440a12fc5560064bad354692ba885.jpg,data/media_images/hk_70010000122821.jpg,https://ec.nintendo.com/HK/zh/titles/70010000122821,,https://ec.nintendo.com/HK/zh/titles/70010000122821,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
